SiteID,Treatment,date,rainday (in),flowday (in),TSS lbs/ac
ARM,control,3/9/2016,0,0, 
ARM,control,3/10/2016,0,0, 
ARM,control,3/11/2016,0,0, 
ARM,control,3/12/2016,0,0, 
ARM,control,3/13/2016,0,0, 
ARM,control,3/14/2016,0,0, 
ARM,control,3/15/2016,0.3149608,1.03E-06, 
ARM,control,3/16/2016,0,0, 
ARM,control,3/17/2016,0,0, 
ARM,control,3/18/2016,0,0, 
ARM,control,3/19/2016,0,0, 
ARM,control,3/20/2016,0,0, 
ARM,control,3/21/2016,0,0, 
ARM,control,3/22/2016,0,0, 
ARM,control,3/23/2016,0.4330711,0, 
ARM,control,3/24/2016,0,0, 
ARM,control,3/25/2016,0,0, 
ARM,control,3/26/2016,0,0, 
ARM,control,3/27/2016,0,0, 
ARM,control,3/28/2016,0,0, 
ARM,control,3/29/2016,0,0, 
ARM,control,3/30/2016,0,0, 
ARM,control,3/31/2016,0,0, 
ARM,control,4/1/2016,0,0, 
ARM,control,4/2/2016,0,0, 
ARM,control,4/3/2016,0,0, 
ARM,control,4/4/2016,0,0, 
ARM,control,4/5/2016,0,0, 
ARM,control,4/6/2016,0,0, 
ARM,control,4/7/2016,0,0, 
ARM,control,4/8/2016,0,0, 
ARM,control,4/9/2016,0,0, 
ARM,control,4/10/2016,0,0, 
ARM,control,4/11/2016,0,0, 
ARM,control,4/19/2016,0,0, 
ARM,control,4/20/2016,1.3385834,0.000455264, 
ARM,control,4/21/2016,0,0.000268868, 
ARM,control,4/22/2016,0,0, 
ARM,control,4/23/2016,0,0, 
ARM,control,4/24/2016,0.2362206,0, 
ARM,control,4/25/2016,0,0, 
ARM,control,4/26/2016,0,0, 
ARM,control,4/27/2016,1.7322844,0.115356045,6.792932767
ARM,control,4/28/2016,0,0.019973521,1.176649987
ARM,control,4/29/2016,0,0, 
ARM,control,4/30/2016,1.2992133,0.120818884,7.117500182
ARM,control,5/1/2016,0,0.012295768,0.724349793
ARM,control,5/2/2016,0,0, 
ARM,control,5/3/2016,0,0, 
ARM,control,5/4/2016,0,0, 
ARM,control,5/5/2016,0,0, 
ARM,control,5/6/2016,0,0, 
ARM,control,5/7/2016,0,0, 
ARM,control,5/8/2016,0,0, 
ARM,control,5/9/2016,1.3779535,0.095828085,3.717623293
ARM,control,5/10/2016,0,0.067082047,2.602428927
ARM,control,5/11/2016,0.6299216,0.089724942,3.480853602
ARM,control,5/12/2016,0,0.007454819,0.289207591
ARM,control,5/13/2016,0,0, 
ARM,control,5/14/2016,0,0, 
ARM,control,5/15/2016,0,0, 
ARM,control,5/16/2016,0,0, 
ARM,control,5/17/2016,0,0, 
ARM,control,5/18/2016,0,0, 
ARM,control,5/19/2016,0,0, 
ARM,control,5/20/2016,0,0, 
ARM,control,5/21/2016,0,0, 
ARM,control,5/22/2016,0,0, 
ARM,control,5/23/2016,0,0, 
ARM,control,5/24/2016,0.1181103,0.001531425, 
ARM,control,5/25/2016,0.2362206,0.00246344, 
ARM,control,5/26/2016,2.4803163,0.340612552,44.53596314
ARM,control,5/27/2016,0.2362206,0.04091569,5.34983123
ARM,control,5/28/2016,0.0393701,0.037789639,4.941092028
ARM,control,5/29/2016,0,0.000886614,0.115927108
ARM,control,5/30/2016,0,0, 
ARM,control,5/31/2016,0.0393701,0.00069999, 
ARM,control,6/1/2016,0,0, 
ARM,control,6/2/2016,0,0, 
ARM,control,6/3/2016,0.1574804,0, 
ARM,control,6/4/2016,0,0.000260159, 
ARM,control,6/5/2016,0,0, 
ARM,control,6/6/2016,0,0, 
ARM,control,6/7/2016,0,0, 
ARM,control,6/8/2016,0,0, 
ARM,control,6/9/2016,0,0, 
ARM,control,6/10/2016,0,0, 
ARM,control,6/11/2016,0,0, 
ARM,control,6/12/2016,0,0, 
ARM,control,6/13/2016,0,0, 
ARM,control,6/14/2016,0,0, 
ARM,control,6/15/2016,0,0, 
ARM,control,6/16/2016,0,0, 
ARM,control,6/17/2016,0,0, 
ARM,control,6/18/2016,0,0, 
ARM,control,6/19/2016,0,0, 
ARM,control,6/20/2016,0.8267721,0, 
ARM,control,6/21/2016,0,0, 
ARM,control,6/22/2016,0,0, 
ARM,control,6/23/2016,0,0, 
ARM,control,6/24/2016,0,0, 
ARM,control,6/25/2016,0,0, 
ARM,control,6/26/2016,0.6299216,0, 
ARM,control,6/27/2016,0.0787402,0, 
ARM,control,6/28/2016,0,0, 
ARM,control,6/29/2016,0,0, 
ARM,control,6/30/2016,0,0, 
ARM,control,7/1/2016,0,0, 
ARM,control,7/2/2016,0.2755907,0, 
ARM,control,7/3/2016,0,0, 
ARM,control,7/4/2016,0,0, 
ARM,control,7/5/2016,0,0, 
ARM,control,7/6/2016,0,0, 
ARM,control,7/7/2016,0.8267721,0, 
ARM,control,7/8/2016,0,0, 
ARM,control,7/9/2016,0,0, 
ARM,control,7/10/2016,0,0, 
ARM,control,7/11/2016,0.9448824,0, 
ARM,control,7/12/2016,0.1968505,0.00012285, 
ARM,control,7/13/2016,0,0, 
ARM,control,7/14/2016,0,0, 
ARM,control,7/15/2016,0,0, 
ARM,control,7/16/2016,0,0, 
ARM,control,7/17/2016,0,0, 
ARM,control,7/18/2016,2.2047256,0.084209596,1.351120076
ARM,control,7/19/2016,0.3543309,0.001438294, 
ARM,control,7/20/2016,0,0.000705357, 
ARM,control,7/21/2016,0,0, 
ARM,control,7/22/2016,0,0, 
ARM,control,7/23/2016,0,0, 
ARM,control,7/24/2016,0,0, 
ARM,control,7/25/2016,0,0, 
ARM,control,7/26/2016,0,0, 
ARM,control,7/27/2016,0,0, 
ARM,control,7/28/2016,0,0, 
ARM,control,7/29/2016,0,0, 
ARM,control,7/30/2016,0,0, 
ARM,control,7/31/2016,0.1574804,0.016609543, 
ARM,control,8/1/2016,0.1181103,0.019454693, 
ARM,control,8/2/2016,0,0.003280435, 
ARM,control,8/3/2016,0,0, 
ARM,control,8/4/2016,0,0, 
ARM,control,8/5/2016,0,0, 
ARM,control,8/6/2016,0,0, 
ARM,control,8/7/2016,0,0, 
ARM,control,8/8/2016,0,0, 
ARM,control,8/9/2016,0,0, 
ARM,control,8/10/2016,0,0, 
ARM,control,8/11/2016,0.7086618,0.001646635, 
ARM,control,8/12/2016,0,0.011838576, 
ARM,control,8/13/2016,0,0, 
ARM,control,8/14/2016,0,0, 
ARM,control,8/15/2016,0,0, 
ARM,control,8/16/2016,0,0, 
ARM,control,8/17/2016,0,0, 
ARM,control,8/18/2016,0,0, 
ARM,control,8/19/2016,0.0393701,0, 
ARM,control,8/20/2016,0,0, 
ARM,control,8/21/2016,0,0, 
ARM,control,8/22/2016,0,0, 
ARM,control,8/23/2016,1.0236226,0.000179367, 
ARM,control,8/24/2016,0,0.001421314, 
ARM,control,8/25/2016,0,0, 
ARM,control,8/26/2016,0,0, 
ARM,control,8/27/2016,0,0, 
ARM,control,8/28/2016,0.1574804,0, 
ARM,control,8/29/2016,0.8661422,0.005632867, 
ARM,control,8/30/2016,0,0, 
ARM,control,8/31/2016,0,0, 
ARM,control,9/1/2016,0,0, 
ARM,control,9/2/2016,0,0, 
ARM,control,9/3/2016,0,0, 
ARM,control,9/4/2016,0.1181103,0, 
ARM,control,9/5/2016,0.0393701,0.002921817, 
ARM,control,9/6/2016,0,0, 
ARM,control,9/7/2016,0.6299216,0.002278477, 
ARM,control,9/8/2016,0,0.000259318, 
ARM,control,9/9/2016,0.4724412,0.00153769, 
ARM,control,9/10/2016,0,0.001422861, 
ARM,control,9/11/2016,0,0, 
ARM,control,9/12/2016,0,0, 
ARM,control,9/13/2016,0.4330711,0.000441607, 
ARM,control,9/14/2016,0,0, 
ARM,control,9/15/2016,0,0, 
ARM,control,9/16/2016,1.8503947,0.000397277,0.002944292
ARM,control,9/17/2016,0,0, 
ARM,control,9/18/2016,0,0, 
ARM,control,9/19/2016,0,0, 
ARM,control,9/20/2016,0,0, 
ARM,control,9/21/2016,0,0, 
ARM,control,9/22/2016,0,0, 
ARM,control,9/23/2016,0,0, 
ARM,control,9/24/2016,0,0, 
ARM,control,9/25/2016,0,0, 
ARM,control,9/26/2016,0,0, 
ARM,control,9/27/2016,0,0, 
ARM,control,9/28/2016,0,0, 
ARM,control,9/29/2016,0,0, 
ARM,control,9/30/2016,0,0, 
ARM,control,10/1/2016,0,0, 
ARM,control,10/2/2016,0,0, 
ARM,control,10/3/2016,0,0, 
ARM,control,10/4/2016,2.0078751,0, 
ARM,control,10/5/2016,0,0.000289802, 
ARM,control,10/6/2016,0.3149608,0.004251528, 
ARM,control,10/7/2016,0,0.000422374, 
ARM,control,10/8/2016,0,0, 
ARM,control,10/9/2016,0,0, 
ARM,control,10/10/2016,0,0, 
ARM,control,10/11/2016,0,0, 
ARM,control,10/12/2016,0,0, 
ARM,control,10/13/2016,0,0, 
ARM,control,10/14/2016,0,0, 
ARM,control,10/15/2016,0,0, 
ARM,control,10/16/2016,0,0, 
ARM,control,10/17/2016,0,0, 
ARM,control,10/18/2016,0,0, 
ARM,control,10/19/2016,0,0, 
ARM,control,10/20/2016,0,0, 
ARM,control,10/21/2016,0,0, 
ARM,control,10/22/2016,0,0, 
ARM,control,10/23/2016,0,0, 
ARM,control,10/24/2016,0,0, 
ARM,control,10/25/2016,0,0, 
ARM,control,10/26/2016,0.0393701,0.000364024, 
ARM,control,10/27/2016,0,0, 
ARM,control,10/28/2016,0,0, 
ARM,control,10/29/2016,0,0, 
ARM,control,10/30/2016,0,0, 
ARM,control,10/31/2016,0,0, 
ARM,control,11/1/2016,0,0, 
ARM,control,11/2/2016,0.5511814,0.000738896, 
ARM,control,11/3/2016,0,0, 
ARM,control,11/4/2016,0,0, 
ARM,control,11/5/2016,0,0, 
ARM,control,11/6/2016,0,0, 
ARM,control,11/7/2016,0,0, 
ARM,control,11/8/2016,0,0, 
ARM,control,11/9/2016,0,0, 
ARM,strips,3/9/2016,0,0, 
ARM,strips,3/10/2016,0,0, 
ARM,strips,3/11/2016,0,0, 
ARM,strips,3/12/2016,0,0, 
ARM,strips,3/13/2016,0,0, 
ARM,strips,3/14/2016,0,0, 
ARM,strips,3/15/2016,0.3149608,2.26E-06, 
ARM,strips,3/16/2016,0,0, 
ARM,strips,3/17/2016,0,0, 
ARM,strips,3/18/2016,0,0, 
ARM,strips,3/19/2016,0,0, 
ARM,strips,3/20/2016,0,0, 
ARM,strips,3/21/2016,0,0, 
ARM,strips,3/22/2016,0,0, 
ARM,strips,3/23/2016,0.4330711,0, 
ARM,strips,3/24/2016,0,0, 
ARM,strips,3/25/2016,0,0, 
ARM,strips,3/26/2016,0,0, 
ARM,strips,3/27/2016,0,0, 
ARM,strips,3/28/2016,0,0, 
ARM,strips,3/29/2016,0,0, 
ARM,strips,3/30/2016,0,0, 
ARM,strips,3/31/2016,0,0, 
ARM,strips,4/1/2016,0,0, 
ARM,strips,4/2/2016,0,0, 
ARM,strips,4/3/2016,0,0, 
ARM,strips,4/4/2016,0,0, 
ARM,strips,4/5/2016,0,0, 
ARM,strips,4/6/2016,0,0, 
ARM,strips,4/7/2016,0,0, 
ARM,strips,4/8/2016,0,0, 
ARM,strips,4/9/2016,0,0, 
ARM,strips,4/10/2016,0,0, 
ARM,strips,4/11/2016,0,0, 
ARM,strips,4/19/2016,0,0, 
ARM,strips,4/20/2016,1.3385834,0, 
ARM,strips,4/21/2016,0,0, 
ARM,strips,4/22/2016,0,0, 
ARM,strips,4/23/2016,0,0, 
ARM,strips,4/24/2016,0.2362206,0, 
ARM,strips,4/25/2016,0,0, 
ARM,strips,4/26/2016,0,0, 
ARM,strips,4/27/2016,1.7322844,0.00426852, 
ARM,strips,4/28/2016,0,0.001000888, 
ARM,strips,4/29/2016,0,0, 
ARM,strips,4/30/2016,1.2992133,0.012392629,0.181030119
ARM,strips,5/1/2016,0,0, 
ARM,strips,5/2/2016,0,0, 
ARM,strips,5/3/2016,0,0, 
ARM,strips,5/4/2016,0,0, 
ARM,strips,5/5/2016,0,0, 
ARM,strips,5/6/2016,0,0, 
ARM,strips,5/7/2016,0,0, 
ARM,strips,5/8/2016,0,0, 
ARM,strips,5/9/2016,1.3779535,0, 
ARM,strips,5/10/2016,0,0, 
ARM,strips,5/11/2016,0.6299216,0, 
ARM,strips,5/12/2016,0,0, 
ARM,strips,5/13/2016,0,0, 
ARM,strips,5/14/2016,0,0, 
ARM,strips,5/15/2016,0,0, 
ARM,strips,5/16/2016,0,0, 
ARM,strips,5/17/2016,0,0, 
ARM,strips,5/18/2016,0,0, 
ARM,strips,5/19/2016,0,0, 
ARM,strips,5/20/2016,0,0, 
ARM,strips,5/21/2016,0,0, 
ARM,strips,5/22/2016,0,0, 
ARM,strips,5/23/2016,0,0, 
ARM,strips,5/24/2016,0.1181103,0, 
ARM,strips,5/25/2016,0.2362206,0, 
ARM,strips,5/26/2016,2.4803163,0.018914857,0.058884904
ARM,strips,5/27/2016,0.2362206,0.00586847,0.018269464
ARM,strips,5/28/2016,0.0393701,0, 
ARM,strips,5/29/2016,0,0, 
ARM,strips,5/30/2016,0,0, 
ARM,strips,5/31/2016,0.0393701,0, 
ARM,strips,6/1/2016,0,0, 
ARM,strips,6/2/2016,0,0, 
ARM,strips,6/3/2016,0.1574804,0, 
ARM,strips,6/4/2016,0,0, 
ARM,strips,6/5/2016,0,0, 
ARM,strips,6/6/2016,0,0, 
ARM,strips,6/7/2016,0,0, 
ARM,strips,6/8/2016,0,0, 
ARM,strips,6/9/2016,0,0, 
ARM,strips,6/10/2016,0,0, 
ARM,strips,6/11/2016,0,0, 
ARM,strips,6/12/2016,0,0, 
ARM,strips,6/13/2016,0,0, 
ARM,strips,6/14/2016,0,0, 
ARM,strips,6/15/2016,0,0, 
ARM,strips,6/16/2016,0,0, 
ARM,strips,6/17/2016,0,0, 
ARM,strips,6/18/2016,0,0, 
ARM,strips,6/19/2016,0,0, 
ARM,strips,6/20/2016,0.8267721,0, 
ARM,strips,6/21/2016,0,0, 
ARM,strips,6/22/2016,0,0, 
ARM,strips,6/23/2016,0,0, 
ARM,strips,6/24/2016,0,0, 
ARM,strips,6/25/2016,0,0, 
ARM,strips,6/26/2016,0.6299216,5.62E-05, 
ARM,strips,6/27/2016,0.0787402,3.86E-06, 
ARM,strips,6/28/2016,0,0, 
ARM,strips,6/29/2016,0,0, 
ARM,strips,6/30/2016,0,0, 
ARM,strips,7/1/2016,0,0, 
ARM,strips,7/2/2016,0.2755907,0.000478471, 
ARM,strips,7/3/2016,0,0, 
ARM,strips,7/4/2016,0,0, 
ARM,strips,7/5/2016,0,0, 
ARM,strips,7/6/2016,0,0, 
ARM,strips,7/7/2016,0.8267721,8.84E-05, 
ARM,strips,7/8/2016,0,0, 
ARM,strips,7/9/2016,0,0, 
ARM,strips,7/10/2016,0,0, 
ARM,strips,7/11/2016,0.9448824,0.000194456, 
ARM,strips,7/12/2016,0.1968505,0.000318136, 
ARM,strips,7/13/2016,0,0, 
ARM,strips,7/14/2016,0,0, 
ARM,strips,7/15/2016,0,0, 
ARM,strips,7/16/2016,0,0, 
ARM,strips,7/17/2016,0,0, 
ARM,strips,7/18/2016,2.2047256,2.04E-05, 
ARM,strips,7/19/2016,0.3543309,0, 
ARM,strips,7/20/2016,0,0, 
ARM,strips,7/21/2016,0,0, 
ARM,strips,7/22/2016,0,0, 
ARM,strips,7/23/2016,0,0, 
ARM,strips,7/24/2016,0,0, 
ARM,strips,7/25/2016,0,0, 
ARM,strips,7/26/2016,0,0, 
ARM,strips,7/27/2016,0,0, 
ARM,strips,7/28/2016,0,0, 
ARM,strips,7/29/2016,0,0, 
ARM,strips,7/30/2016,0,0, 
ARM,strips,7/31/2016,0.2362206,0, 
ARM,strips,8/1/2016,0.1968505,0, 
ARM,strips,8/2/2016,0,0, 
ARM,strips,8/3/2016,0,0, 
ARM,strips,8/4/2016,0,0, 
ARM,strips,8/5/2016,0,0, 
ARM,strips,8/6/2016,0,0, 
ARM,strips,8/7/2016,0,0, 
ARM,strips,8/8/2016,0,0, 
ARM,strips,8/9/2016,0,0, 
ARM,strips,8/10/2016,0,0, 
ARM,strips,8/11/2016,1.4566937,8.16E-05, 
ARM,strips,8/12/2016,0,8.43E-06, 
ARM,strips,8/13/2016,0,0, 
ARM,strips,8/14/2016,0,0, 
ARM,strips,8/15/2016,0,0, 
ARM,strips,8/16/2016,0,0, 
ARM,strips,8/17/2016,0,0, 
ARM,strips,8/18/2016,0,0, 
ARM,strips,8/19/2016,0.0393701,3.20E-05, 
ARM,strips,8/20/2016,0,5.27E-05, 
ARM,strips,8/21/2016,0,0, 
ARM,strips,8/22/2016,0,0, 
ARM,strips,8/23/2016,1.0236226,7.98E-05, 
ARM,strips,8/24/2016,0,5.01E-05, 
ARM,strips,8/25/2016,0,0, 
ARM,strips,8/26/2016,0,0, 
ARM,strips,8/27/2016,0,0, 
ARM,strips,8/28/2016,0.1574804,0, 
ARM,strips,8/29/2016,0.8661422,0, 
ARM,strips,8/30/2016,0,0, 
ARM,strips,8/31/2016,0,0, 
ARM,strips,9/1/2016,0,0, 
ARM,strips,9/2/2016,0,0, 
ARM,strips,9/3/2016,0,0, 
ARM,strips,9/4/2016,0.1181103,0, 
ARM,strips,9/5/2016,0.0393701,0, 
ARM,strips,9/6/2016,0,0, 
ARM,strips,9/7/2016,0.6299216,0, 
ARM,strips,9/8/2016,0,0, 
ARM,strips,9/9/2016,0.4724412,0, 
ARM,strips,9/10/2016,0,0, 
ARM,strips,9/11/2016,0,0, 
ARM,strips,9/12/2016,0,0, 
ARM,strips,9/13/2016,0.4330711,3.00E-05, 
ARM,strips,9/14/2016,0,0, 
ARM,strips,9/15/2016,0,0, 
ARM,strips,9/16/2016,1.8503947,1.64E-05, 
ARM,strips,9/17/2016,0,0, 
ARM,strips,9/18/2016,0,0, 
ARM,strips,9/19/2016,0,0, 
ARM,strips,9/20/2016,0,0, 
ARM,strips,9/21/2016,0,0, 
ARM,strips,9/22/2016,0,0, 
ARM,strips,9/23/2016,0,0, 
ARM,strips,9/24/2016,0,0, 
ARM,strips,9/25/2016,0,0, 
ARM,strips,9/26/2016,0,0, 
ARM,strips,9/27/2016,0,0, 
ARM,strips,9/28/2016,0,0, 
ARM,strips,9/29/2016,0,0, 
ARM,strips,9/30/2016,0,0, 
ARM,strips,10/1/2016,0,0, 
ARM,strips,10/2/2016,0,0, 
ARM,strips,10/3/2016,0,0, 
ARM,strips,10/4/2016,2.0078751,0.000704052, 
ARM,strips,10/5/2016,0,0.000470763, 
ARM,strips,10/6/2016,0.3149608,9.71E-05, 
ARM,strips,10/7/2016,0,0, 
ARM,strips,10/8/2016,0,0, 
ARM,strips,10/9/2016,0,0, 
ARM,strips,10/10/2016,0,0, 
ARM,strips,10/11/2016,0,0, 
ARM,strips,10/12/2016,0,0, 
ARM,strips,10/13/2016,0,0, 
ARM,strips,10/14/2016,0,0, 
ARM,strips,10/15/2016,0,0, 
ARM,strips,10/16/2016,0,0, 
ARM,strips,10/17/2016,0,0, 
ARM,strips,10/18/2016,0,0, 
ARM,strips,10/19/2016,0,0, 
ARM,strips,10/20/2016,0,0, 
ARM,strips,10/21/2016,0,0, 
ARM,strips,10/22/2016,0,0, 
ARM,strips,10/23/2016,0,0, 
ARM,strips,10/24/2016,0,0, 
ARM,strips,10/25/2016,0,0, 
ARM,strips,10/26/2016,0.0393701,0, 
ARM,strips,10/27/2016,0,0, 
ARM,strips,10/28/2016,0,0, 
ARM,strips,10/29/2016,0,0, 
ARM,strips,10/30/2016,0,0, 
ARM,strips,10/31/2016,0,0, 
ARM,strips,11/1/2016,0,0, 
ARM,strips,11/2/2016,0.5511814,0, 
ARM,strips,11/3/2016,0,0, 
ARM,strips,11/4/2016,0,0, 
ARM,strips,11/5/2016,0,0, 
ARM,strips,11/6/2016,0,0, 
ARM,strips,11/7/2016,0,0, 
ARM,strips,11/8/2016,0,0, 
ARM,strips,11/9/2016,0,0, 
EIA,control,3/10/2016,0,0, 
EIA,control,3/11/2016,0,0, 
EIA,control,3/12/2016,0,0, 
EIA,control,3/13/2016,0.1574804,0, 
EIA,control,3/14/2016,0,0, 
EIA,control,3/15/2016,0.1574804,0, 
EIA,control,3/16/2016,0,0, 
EIA,control,3/17/2016,0,0, 
EIA,control,3/18/2016,0,0, 
EIA,control,3/19/2016,0,0, 
EIA,control,3/20/2016,0,0, 
EIA,control,3/21/2016,0,0, 
EIA,control,3/22/2016,0,0, 
EIA,control,3/23/2016,0.5118113,0, 
EIA,control,3/24/2016,0.0393701,0, 
EIA,control,3/25/2016,0,0, 
EIA,control,3/26/2016,0,0, 
EIA,control,3/27/2016,0,0, 
EIA,control,3/28/2016,0,0, 
EIA,control,3/29/2016,0,0, 
EIA,control,3/30/2016,0.0787402,0, 
EIA,control,3/31/2016,0,0, 
EIA,control,4/1/2016,0,0, 
EIA,control,4/2/2016,0,0, 
EIA,control,4/3/2016,0,0, 
EIA,control,4/4/2016,0,0, 
EIA,control,4/5/2016,0.4330711,0, 
EIA,control,4/6/2016,0.6692917,0, 
EIA,control,4/7/2016,0,0, 
EIA,control,4/8/2016,0,0, 
EIA,control,4/9/2016,0,0, 
EIA,control,4/10/2016,0.0393701,0, 
EIA,control,4/11/2016,0,0, 
EIA,control,4/12/2016,0,0, 
EIA,control,4/13/2016,0,0, 
EIA,control,4/14/2016,0,0, 
EIA,control,4/15/2016,0,0, 
EIA,control,4/16/2016,0,0, 
EIA,control,4/17/2016,0,0, 
EIA,control,4/18/2016,0,0, 
EIA,control,4/19/2016,0,0, 
EIA,control,4/20/2016,0,0, 
EIA,control,4/21/2016,0,0, 
EIA,control,4/22/2016,0,0, 
EIA,control,4/23/2016,0,0, 
EIA,control,4/24/2016,0,0, 
EIA,control,4/25/2016,0,0, 
EIA,control,4/26/2016,0,0, 
EIA,control,4/27/2016,0.4724412,0, 
EIA,control,4/28/2016,0,0, 
EIA,control,4/29/2016,0,0, 
EIA,control,4/30/2016,0.5118113,0, 
EIA,control,5/1/2016,0,0, 
EIA,control,5/2/2016,0,0, 
EIA,control,5/3/2016,0.0393701,1.17E-05, 
EIA,control,5/4/2016,0,0.000593936, 
EIA,control,5/5/2016,0,0, 
EIA,control,5/6/2016,0,0, 
EIA,control,5/7/2016,0,0, 
EIA,control,5/8/2016,0.0787402,0, 
EIA,control,5/9/2016,0.393701,0, 
EIA,control,5/10/2016,0,0, 
EIA,control,5/11/2016,0,0, 
EIA,control,5/12/2016,0,0, 
EIA,control,5/13/2016,0.0393701,0, 
EIA,control,5/14/2016,0,0, 
EIA,control,5/15/2016,0,0, 
EIA,control,5/16/2016,0,0, 
EIA,control,5/17/2016,0,0, 
EIA,control,5/18/2016,0,0, 
EIA,control,5/19/2016,0,0, 
EIA,control,5/20/2016,0,0, 
EIA,control,5/21/2016,0,0, 
EIA,control,5/22/2016,0,0, 
EIA,control,5/23/2016,0,0, 
EIA,control,5/24/2016,0.0787402,0, 
EIA,control,5/25/2016,0,0, 
EIA,control,5/26/2016,0.2362206,0, 
EIA,control,5/27/2016,0.0393701,0, 
EIA,control,5/28/2016,0.6299216,0.016399419, 
EIA,control,5/29/2016,0,0.002412658, 
EIA,control,5/30/2016,0.0787402,0, 
EIA,control,5/31/2016,0.393701,0.002321179, 
EIA,control,6/1/2016,0,0.012327805, 
EIA,control,6/2/2016,0,0, 
EIA,control,6/3/2016,0,0, 
EIA,control,6/4/2016,1.1023628,0.014226866, 
EIA,control,6/5/2016,0,0.005025252, 
EIA,control,6/6/2016,0.0393701,0, 
EIA,control,6/7/2016,0,0, 
EIA,control,6/8/2016,0,0, 
EIA,control,6/9/2016,0.1968505,0, 
EIA,control,6/10/2016,0,0, 
EIA,control,6/11/2016,0.2362206,0.009462512, 
EIA,control,6/12/2016,0,0.000277002, 
EIA,control,6/13/2016,0,0, 
EIA,control,6/14/2016,0.5511814,0.001757015, 
EIA,control,6/15/2016,0,0.011399977, 
EIA,control,6/16/2016,0,0, 
EIA,control,6/17/2016,0,0, 
